,Unit ID,Plant name,State,Region,Ownership,Age grouping,Age,Capacity,Avg daily generation,Actual avg PLF,Target PLF,Coeff of variation,Daily actual coal consumption - calc (tons/MW),Annual actual coal consumption (tons),Daily target coal consumption at 85%(tons/MW),Daily target generation,Not contracted in MERIT,Import share,Imported coal,Target SHR,Actual SHR,Efficiency,Actual coal used,Plant status,Wtd GCV,Pithead plant,Total,Auxiliary consumption (%),"Actual aux, MU",VC  - ACTUAL,Variation,TOTAL VC - ACTUAL,TOTAL VC - TARGET,INR/Mcal,FGD status - Jun 2020,Retirement by 2022,Retirement by 2027,Actual coal cost (INR crore),Target coal cost (INR crore),wtd PLF,FGD status - Feb 2021,Actual energy,Actual energy-coal cost,Actual energy-transport cost,Actual SHR.1,Actual INR/Mcal,Actual-cons,Actual age,Actual aux,Boiler design
371,KOTA TPS1,KOTA TPS,Rajasthan,NR,STATE SECTOR, 35-40 years,37.3388090349076,110.0,1.07237891749209,0.4062041354136704,0.55,0.25,9.682140523431718,388737.9420157835,15.856805526180697,1.4520000000000002,Contracted,0.0,0.0,3419.4547389671457,3466.989510478486,0.2515020860488901,302429.16370850144,Relegated,493585.8217719505,N,388737.9420157835,0.10601035704694049,0.11368327193294799,3.189774703850629,0.03303571420230583,124.8536207545031,0.0,0.8846604049112934,Unknown,Y,N,93.6018261677812,0.0,44.682454895503746,Unknown,120.05223489697738,51.2283841021173,68.82385079486005,381087.4619658433,1793771.028889799,698915.989012506,296486.18802066555,321387.611818409,1
372,KOTA TPS2,KOTA TPS,Rajasthan,NR,STATE SECTOR, 35-40 years,36.8432580424366,110.0,1.5016887366915599,0.5688214911710454,0.55,0.25,11.928988001604285,478948.86826441204,15.841108948494178,1.4520000000000002,Contracted,0.0,0.0,3415.6684632737843,3409.446620351582,0.25178087664155896,416472.84746870096,Relegated,493585.8217719505,N,478948.86826441204,0.10601035704694049,0.15919455915004127,3.1802072502888694,0.00433706487484821,174.31237139578255,0.0,0.8846604049112934,Unknown,Y,N,128.89834629156294,0.0,62.57036402881499,Unknown,165.32299828305227,70.54620902497764,94.7767892580746,524792.5777836402,2511878.6898450106,978715.8731619357,409669.5536028876,450050.0232777693,1
373,KOTA TPS3,KOTA TPS,Rajasthan,NR,STATE SECTOR, 30-35 years,31.6714579055441,210.0,3.44719377222344,0.6839670182983015,0.6,0.25,12.846435494847867,984679.280680089,15.156502179158108,3.024,Contracted,0.0,0.0,3267.050342971252,3239.2932649719605,0.2632343887354562,908319.9187176438,Relegated,942300.2052009965,N,984679.2806800891,0.10601035704694049,0.3654382426033965,3.0642819372488375,0.02008062952738821,385.55583678036544,0.0,0.8846604049112934,Unknown,Y,N,281.12501484311076,0.0,143.6330738426433,Unknown,360.56653699111695,153.86003490232642,206.70650208879053,1144563.335865209,5766130.067201137,2246686.1342871077,808405.927560312,1033109.9911224764,1
374,KOTA TPS4,KOTA TPS,Rajasthan,NR,STATE SECTOR, 30-35 years,31.0088980150581,210.0,3.48319620144588,0.6911103574297381,0.6,0.25,12.92483633065414,990688.7047446398,15.135515594626964,3.024,Contracted,0.0,0.0,3261.988029613278,3231.8695694253006,0.2636429049379303,915702.999855664,Relegated,942300.2052009965,N,990688.7047446398,0.10601035704694049,0.36925487297982457,3.0586150837462016,0.02182932154048089,388.86211011072925,0.0,0.8846604049112934,Unknown,Y,N,283.410078455328,0.0,145.133175060245,Unknown,363.4973237584254,155.110652771839,208.3866709865864,1153866.6702985507,5826351.425021092,2270150.483517043,799760.6060913375,1043899.7731283752,1
375,KOTA TPS5,KOTA TPS,Rajasthan,NR,STATE SECTOR, 25-30 years,26.17659137577,210.0,3.59157883875068,0.7126148489584683,0.65,0.25,13.07097145984137,1001889.962396841,14.982452281827515,3.276,Contracted,0.0,0.0,3208.5380519404516,3187.839386182432,0.2680348451781307,931332.3953507994,Relegated,942300.2052009965,N,1001889.962396841,0.10601035704694049,0.38074455505819554,3.018321175453199,0.015202296557076979,395.6796538743437,0.0,0.8846604049112934,Tender specification made,Y,N,288.24737636107244,0.0,149.64911828127833,Tender specification made,369.7015662205985,157.75811132342375,211.94345489717472,1173561.08927675,6007643.3468043795,2340788.162893304,696136.2270656605,1076381.6099099412,1
376,KOTA TPS6,KOTA TPS,Rajasthan,NR,STATE SECTOR, 15-20 years,16.8432580424366,195.0,3.88602176739587,0.830346531494844,0.75,0.25,14.491492845141392,1031432.0032529385,14.764937448494178,3.51,Contracted,0.0,0.0,3118.055387773785,3091.4951384416963,0.275812932436078,977229.7286619421,Relegated,874993.0476866396,N,1031432.0032529386,0.10601035704694049,0.4119585550538189,2.9483657233931067,0.01997023121754736,418.19558834625616,0.0,0.8846604049112934,Tender specification made,N,N,302.45260102087104,0.0,161.91757364149458,Tender specification made,387.9209646815389,165.53264666020888,222.38831802132995,1231395.7836827512,6500158.8060791595,2532689.42775877,484648.71836536936,1164624.9613135685,1
377,KOTA TPS7,KOTA TPS,Rajasthan,NR,STATE SECTOR, 10-15 years,10.757015742642,195.0,4.04977952666301,0.8653375056972243,0.8,0.15,14.814460741665377,1054419.2432880332,14.601065423648185,3.744,Contracted,0.0,0.0,3055.024668291239,3033.425970627901,0.28150345525066484,999281.0568340832,Relegated,874993.0476866396,N,1054419.2432880332,0.10601035704694049,0.42931857358293535,2.8973480525833635,0.016525674532732817,428.2771601113703,0.0,0.8846604049112934,Tender specification made,N,N,309.2774870901487,0.0,168.74081361095875,Tender specification made,396.67445656390197,169.2679144356841,227.40654212821778,1259182.4051284161,6774076.83965657,2639417.4829356936,322566.2476463716,1213702.497536196,1
378,KOTHAGUDEM NEW TPS10,KOTHAGUDEM NEW TPS,Telangana,SR,STATE SECTOR, 20-25 years,22.1793292265571,250.0,5.13290296096191,0.8554838268269849,0.7,0.25,14.723821131043083,1343548.6782076813,14.647523003251194,4.2,Contracted,0.0,0.0,3124.4385705906907,3073.040095375902,0.27524945060366884,1343296.7943814786,Relegated,0.0,N,0.0,0.07,0.3593032072673337,2.623668214652456,0.04342837914451937,491.54675368635026,0.0,0.764387903235103,Unknown,Y,N,415.75035786106764,0.0,213.87095670674623,Unknown,440.08640288615675,216.36183314405096,223.72456974210576,1616795.7019827378,7418549.651387063,3345336.1409376785,842960.4500286315,1015765.9762858722,1
379,KOTHAGUDEM NEW TPS9,KOTHAGUDEM NEW TPS,Telangana,SR,STATE SECTOR, 20-25 years,23.1047227926078,250.0,5.1830055935166,0.8638342655861,0.7,0.25,14.869315131834936,1356825.0057799378,14.67683484445585,4.2,Contracted,0.0,0.0,3131.5090743716632,3077.3501845957476,0.27462797634477837,1358311.2401513583,Relegated,0.0,N,0.0,0.07,0.362810391546162,2.6309620754573126,0.045633887172598975,497.7246271000232,0.0,0.764387903235103,Unknown,Y,N,420.3973288268454,0.0,215.958566396525,Unknown,445.0053853908668,218.78017659875184,226.22520879211496,1634867.1300468328,7490962.644599488,3377990.206038086,886702.9988670698,1025680.940558228,1
380,KOTHAGUDEM TPS1,KOTHAGUDEM TPS,Telangana,SR,STATE SECTOR, 45+ years,53.8343600273785,60.0,1.00145638204707,0.6954558208660209,0.55,0.25,14.489477576322422,317319.55892146105,16.639697103867213,0.7920000000000001,Contracted,0.0,0.0,3591.776721660506,3543.6932164098407,0.2394358187171544,302223.9333809026,Relegated,0.0,N,0.0,0.10678657853863342,0.10694210059448513,3.1246581112612892,0.03411347125078283,114.21612146417831,0.0,0.764387903235103,Unknown,Y,N,93.53830738138937,0.0,41.72734925196125,Unknown,99.01359421388995,48.6785381457017,50.33505606818825,363757.5542280307,1447398.0806608459,652692.6875326947,399197.05676440307,302330.02383303567,1
381,KOTHAGUDEM TPS2,KOTHAGUDEM TPS,Telangana,SR,STATE SECTOR, 45+ years,53.4346338124572,60.0,1.0524373999329,0.7308593055089584,0.55,0.25,14.969395551347372,327829.76257450745,16.62703577600958,0.7920000000000001,Contracted,0.0,0.0,3588.72259872553,3528.935721072267,0.23963958660538806,316286.5460120637,Relegated,0.0,N,0.0,0.10678657853863342,0.11238618906492978,3.1201856952308034,0.04247738090257187,119.8587043944735,0.0,0.764387903235103,Unknown,Y,N,97.8906859907337,0.0,43.8515583305375,Unknown,103.62074032926405,50.94357194939931,52.677168379864725,380683.3533186021,1521080.5982032008,685919.234563168,416403.95709386497,317720.7014788753,1
382,KOTHAGUDEM TPS4,KOTHAGUDEM TPS,Telangana,SR,STATE SECTOR, 45+ years,52.8240930869267,60.0,1.0980221196391,0.7625153608604862,0.55,0.25,15.390496868788606,337051.88142647047,16.607696898528403,0.7920000000000001,Contracted,0.0,0.0,3584.0577397221077,3513.8062818640237,0.23995149142510205,328571.28158864554,Relegated,0.0,N,0.0,0.10678657853863342,0.1172540253159975,3.1141141789097677,0.050009568628053176,124.80686818065075,0.0,0.764387903235103,Unknown,Y,N,101.6928116516858,0.0,45.75092165162917,Unknown,107.64542431043505,52.922247042019514,54.72317726841554,395469.2947153858,1586963.8827805568,715628.7793310058,429475.9767809378,331482.28874543885,1
383,KOTHAGUDEM TPS5,KOTHAGUDEM TPS,Telangana,SR,STATE SECTOR, 45+ years,45.7248459958932,120.0,1.93434099304915,0.671646178142066,0.55,0.25,13.588864017263925,595192.2439561599,16.07035424691992,1.5840000000000003,Contracted,0.0,0.0,3474.2711416509237,3434.0584185670873,0.24753393299963927,565693.7913250924,Relegated,0.0,N,0.0,0.10678657853863342,0.20656165637474122,3.017259647836274,0.029544939007816545,213.02892935712026,0.0,0.764387903235103,Unknown,Y,N,175.0822284151161,0.0,80.59754137704792,Unknown,185.3307078529307,91.11504337778298,94.21566447514772,680870.5970848849,2795689.8481788705,1260694.1690033285,654909.0991773428,583958.8912842739,1
384,KOTHAGUDEM TPS6,KOTHAGUDEM TPS,Telangana,SR,STATE SECTOR, 40-45 years,45.3744010951403,120.0,1.45773894138851,0.5061593546487883,0.55,0.25,11.275295853723554,493857.9583930917,16.05925390468857,1.5840000000000003,Contracted,0.0,0.0,3471.59355442026,3486.086009162784,0.2477248521518286,432771.39872468094,Relegated,0.0,N,0.0,0.10678657853863342,0.15566695395340846,3.0199976066047087,0.01063818781048465,160.68643616274403,0.0,0.764387903235103,Unknown,Y,N,133.94274790528874,0.0,60.73912255785459,Unknown,141.78311817117927,69.70552863077539,72.07758954040388,520884.84118009097,2106860.1525684143,950071.8797468424,489763.4806387828,440077.3281722597,1
385,KOTHAGUDEM TPS7,KOTHAGUDEM TPS,Telangana,SR,STATE SECTOR, 40-45 years,43.151266255989,120.0,1.79790973374295,0.6242742131051909,0.55,0.25,12.848245517854906,562753.1536820449,15.988836108658452,1.5840000000000003,Contracted,0.0,0.0,3454.6076104257354,3430.0546946704967,0.2489428893181927,525181.7507766816,Relegated,0.0,N,0.0,0.10678657853863342,0.19199262898771502,2.9977931949527528,0.01815656561612945,196.7262971208185,0.0,0.764387903235103,Unknown,Y,N,162.54375186538294,0.0,74.91290557262292,Unknown,172.05828862800615,84.58985892552926,87.46842970247688,632110.1940889257,2598506.67934401,1171775.9825536984,574456.5233921371,542771.6098239459,1
386,KOTHAGUDEM TPS8,KOTHAGUDEM TPS,Telangana,SR,STATE SECTOR, 40-45 years,42.3134839151266,120.0,1.44369283470076,0.5012822342710972,0.55,0.25,11.110484463095691,486639.21948359127,15.962299353011636,1.5840000000000003,Contracted,0.0,0.0,3448.2065034524294,3464.3111937307517,0.24940501653220212,425924.2779655609,Relegated,0.0,N,0.0,0.10678657853863342,0.15416701827843504,2.9951011267635135,0.011919915745894443,157.826220310812,0.0,0.764387903235103,Unknown,Y,N,131.8235640303411,0.0,60.15386811253166,Unknown,139.53988736945928,68.6026780876949,70.93720928176438,512643.6278751791,2086559.4103443255,940917.4210127948,452323.6787231843,435836.94402194006,1
387,KUNDARKI TPS1,KUNDARKI TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.33949349760438,45.0,0.228123215565796,0.21122519959795927,0.85,0.15,5.528458876102905,90804.93703999023,14.415924306536619,0.918,Contracted,0.0,0.0,3158.8862851297054,3370.0468374283687,0.2722478501516201,65470.56958094908,Relegated,0.0,N,0.0,0.09117987852388915,0.020800247083768257,2.539252368428869,0.1843483361680426,21.143078162795582,0.0,0.660913461598098,Unknown,N,N,20.26314128530374,0.0,9.505133981908166,Unknown,18.545685199969643,10.555384075356555,7.99030112461309,78800.55691905384,285073.09491090133,148677.8229441064,14086.558283518218,58803.21371668455,1
388,KUNDARKI TPS2,KUNDARKI TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.25462012320328,45.0,0.198321638504864,0.18363114676376296,0.85,0.15,5.141846176670727,84454.8234518167,14.413235942402464,0.918,Contracted,0.0,0.0,3158.237806972279,3378.520158429206,0.27230375056033534,57060.72877802342,Relegated,0.0,N,0.0,0.09117987852388915,0.018082942907532155,2.539492438930702,0.19229371016918584,18.382725003269933,0.0,0.660913461598098,Unknown,N,N,17.660295556798246,0.0,8.263401604369333,Unknown,16.16345053924809,9.199521429656956,6.963929109591132,68678.44948799277,247831.69541144848,129254.83880489483,12121.683245756147,51121.27524908133,1
389,MAQSOODPUR TPS1,MAQSOODPUR TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.50650239561943,45.0,0.162634423963133,0.1505874295954935,0.85,0.15,4.6900773975722245,77034.5212551238,14.421214313381245,0.918,Contracted,0.0,0.0,3160.162322794319,3391.367975488021,0.272137919560904,46970.81419885358,Relegated,0.0,N,0.0,0.10171085784825233,0.01654168677694662,2.732220788424355,0.18759227732082706,16.21889012339046,0.0,0.7454153187875483,Unknown,N,N,14.537466994545182,0.0,6.7764343317972076,Unknown,15.006470838876481,7.5727916737932155,7.433679165083266,56534.20065690236,229220.2266602649,105995.92869421617,10243.756391715804,46764.07635264628,1
390,MAQSOODPUR TPS2,MAQSOODPUR TPS,Uttar Pradesh,NR,PVT SECTOR, 5-10 years,8.33949349760438,45.0,0.150011699948796,0.1388997221748111,0.85,0.15,4.522172811071418,74276.68842184804,14.415924306536619,0.918,Contracted,0.0,0.0,3158.8862851297054,3393.9555572907116,0.2722478501516201,43358.27358503096,Relegated,0.0,N,0.0,0.10171085784825233,0.015257818689066673,2.7312493981737784,0.19079491823203285,14.95475682995237,0.0,0.7454153187875483,Unknown,N,N,13.419385674567083,0.0,6.2504874978665,Unknown,13.852318280522292,6.990365800446029,6.8619524800762655,52186.13687673391,211429.50567310056,97769.15036557814,9263.189409711265,43134.5247780138,1
391,MEJIA TPS1,MEJIA TPS,West Bengal,ER,CENTRAL SECTOR, 20-25 years,24.1752224503764,210.0,3.04854419778589,0.6048698805130734,0.7,0.25,11.508490029658217,882125.7607733024,14.919058921115672,3.528,Contracted,0.0,0.0,3176.7179586153316,3208.1652363702683,0.27071965821443494,777145.1404297792,Relegated,964626.6315889086,N,882125.7607733024,0.0836786463247332,0.25509805173184297,2.2939794400134743,0.030389659535047974,255.25536647680187,0.0,0.5416953030784837,NIT issued,N,Y,240.52642096301665,0.0,127.02267490774543,Bid opened,193.37358940722066,153.5200187463558,39.85357066086487,1002473.9354796853,3122408.453214542,1986868.8653696682,545705.9791250491,721173.4165601963,1
392,MEJIA TPS2,MEJIA TPS,West Bengal,ER,CENTRAL SECTOR, 20-25 years,23.1759069130732,210.0,2.57292114448152,0.5105002270796667,0.7,0.25,10.16384341089912,779058.5974454174,14.887405601471592,3.528,Contracted,0.0,0.0,3169.0826512778917,3231.725818611894,0.2713719062054807,660714.5872929927,Relegated,964626.6315889086,N,779058.5974454174,0.0836786463247332,0.21529855847049686,2.2889949677972794,0.06066820833822704,214.9632296573957,0.0,0.5416953030784837,NIT issued,N,Y,204.49116476718126,0.0,107.20504768673001,Bid opened,164.40268962873472,130.5199126267665,33.882777001968186,852285.0084170225,2635261.3607564853,1676884.6319283918,441528.7129641691,608658.4979326674,1
393,MEJIA TPS3,MEJIA TPS,West Bengal,ER,CENTRAL SECTOR, 20-25 years,22.17659137577,210.0,2.80406868019139,0.5563628333713075,0.7,0.25,10.770290291372527,825542.7508337043,14.855752281827513,3.528,Contracted,0.0,0.0,3161.4473439404514,3208.9296544774984,0.2720273047243259,714992.9419074991,Relegated,964626.6315889086,N,825542.7508337044,0.0836786463247332,0.2346406713599967,2.2792589290775425,0.04618175982815567,233.27874806316103,0.0,0.5416953030784837,NIT issued,N,N,221.29031552037097,0.0,116.83619500797458,Bid opened,177.90853263396866,141.24225210293199,36.66628053103667,922301.0619584175,2872009.451850062,1827533.5358683171,460446.50237936946,663339.5021242505,1
394,MEJIA TPS4,MEJIA TPS,West Bengal,ER,CENTRAL SECTOR, 15-20 years,15.5893223819301,210.0,2.98529441502676,0.5923203204418175,0.75,0.25,11.061925850850775,847896.616467712,14.647100536447635,3.78,Contracted,0.0,0.0,3094.588511464065,3146.7128723512287,0.2779044764155509,746443.9399501153,Relegated,964626.6315889086,N,847896.6164677121,0.0836786463247332,0.24980539553022554,2.224106275644712,0.051953822548489535,242.34583957344663,0.0,0.5416953030784837,NIT issued,N,N,231.0243994145607,0.0,124.38726729278167,Bid opened,185.7343454269005,147.4551942650921,38.27915116180834,962871.0972611011,3057626.1691018413,1945646.2305799932,344595.9303288079,706210.8446013508,1
395,MEJIA TPS5,MEJIA TPS,West Bengal,ER,CENTRAL SECTOR, 10-15 years,12.5913757700205,250.0,3.86371439518336,0.6439523991972267,0.8,0.15,11.505932193266172,1049916.3126355384,14.372734277515399,4.8,Contracted,0.0,0.0,3018.124337451745,3069.709180106239,0.2849451857659758,942443.1459789812,Relegated,1148365.0376058435,N,1049916.3126355382,0.0836786463247332,0.3233103903743288,2.1699391015017158,0.05269954476655526,306.016910424735,0.0,0.5416953030784837,NIT issued,N,N,291.68615368049467,0.0,160.98809979930667,Bid opened,234.50396131847896,186.1735754508536,48.33038586762534,1215699.153690806,3957329.697594412,2518150.742917186,360225.0733108347,914012.699245404,1
396,MEJIA TPS6,MEJIA TPS,West Bengal,ER,CENTRAL SECTOR, 10-15 years,13.1772758384668,250.0,4.3123122375832,0.7187187062638667,0.8,0.15,12.564736638044492,1146532.21822156,14.391292662183435,4.8,Contracted,0.0,0.0,3022.6009286030117,3049.470183410918,0.28452317071095307,1044930.7304717597,Relegated,1148365.0376058435,N,1146532.21822156,0.0836786463247332,0.3608484505705434,2.1722029013972564,0.027421267892331194,341.9034261286329,0.0,0.5416953030784837,NIT issued,N,N,323.4060610810096,0.0,179.67967656596667,Bid opened,260.00549385342396,206.41933788835513,53.58615596506878,1347902.4279819685,4416796.775755973,2810521.4708153065,420757.2165114535,1020134.4470947513,1
397,METTUR TPS1,METTUR TPS,Tamil Nadu,SR,STATE SECTOR, 30-35 years,33.3388090349076,210.0,3.14629416388579,0.6242647150567043,0.6,0.25,12.068592786179142,925057.6370606312,15.209315526180697,3.024,Contracted,0.20637747185706132,190911.0564586401,3326.3187577111626,3318.29754173721,0.2585440730856971,1011485.396146438,Relegated,791165.2294555883,N,925057.6370606312,0.07954548678011354,0.2502735008197255,3.913729329051269,0.004543407832489162,449.4516467663269,0.0,1.3626739837662307,Unknown,Y,N,357.64325994745826,0.0,131.09559016190792,Unknown,519.2774684685636,231.40738800981683,287.87008045874677,1070134.8694344456,8106500.940504974,2050576.7704004985,776685.4038523397,707534.1988514,1
398,METTUR TPS2,METTUR TPS,Tamil Nadu,SR,STATE SECTOR, 30-35 years,32.4243668720054,210.0,3.57367686671257,0.7090628703794781,0.6,0.25,13.219450005121564,1013270.8428925679,15.18035057067077,3.024,Contracted,0.20637747185706132,209116.2748626417,3319.331928531148,3283.2788845943596,0.25908827996619255,1136758.005336894,Relegated,791165.2294555883,N,1013270.8428925679,0.07954548678011354,0.2842698659574823,3.9033689296989174,0.020475505674953966,509.15234249030135,0.0,1.3626739837662307,Unknown,Y,N,401.93742821097345,0.0,148.90320277969042,Unknown,583.5900562891138,260.0672257023633,323.5228305867504,1202671.2241761729,9207662.529967407,2329120.668980284,857990.5865254619,803643.4189359046,1
